,Classificacao,Tweet
414,Midia,desculpa os haters ou os cara que cria as fanfic arthur manipula o brasil e ngm ve mas o cara mete fatos no jogo da discordia e ta carregando a porra do bbb nas costas aceitem 
415,Midia,meu deus quanta fanfiqueira nesse bbb aaaaaaaaa
416,Midia,criei um fanfic do bbb do ano q vem com prior ana clara mc mirela stefany matos wl gil do vigor rico o merda do daniel pq eu ficaria interessada em ver a nova estratégia de jogo dele e mt mais…
417,Midia,cansado da fanfic que a laís e jade criaram em cima do arthur manoooooooooooo que cansaço 
418,Midia,fodasse bbb vou ler uma fic
419,Midia,amazon vc tá precisando botar um cropped e colocar uns livro pra fanfiqueiro de graça pq olha ta ossada
420,Midia,maldita foi a hora que a larissa inventou a fanfic de que eslovenia tá bombando aqui fora e por isso ninguém bota ela no paredão 
421,Midia, jade eu ganhei a corrida com o arthur pro big fone realidade arthur quase imóvel e jade correndo sozinha kkkkkkkkkkkkkk ela faz a fic dela
422,Midia, oi gente leiam meu livro fic do wattpad pfvr é um enemies to lovers entre o nerd e a popular os dois são membros da realeza ainda está no início e em breve postarei mais capítulos 
423,Midia,criando uma fic na minha cabeça onde a bad nat e gustavo largam seus respectivos feios e ficam juntos e ganham o bbb e é isso gostosos se unindo pelo entretenimento do brasil
424,Midia, e ta certo po ela é burra foi lider vezes e mostrou ser burra vezes indicou o mlk vezes e ainda por cima eliminou a amiga kkkkkkk ai criou essa rivalidade com o mlk e julgou o mlk tipo do nada e ainda por causa de mentira a jade é isso po fic e mais fics
425,Midia, tbm tenho essa opinião eu amo fic que se passa no bbb assim como gosto de pós e ela junta os e é maravilhosa enfim a fic de milhões
426,Midia,essa fic mais sem sentido do bbb
427,Midia,a natalia percebeu q tava sem razão e aí começou a envolver pessoas nada a ver criar fic na cabeça dela e gerou o caos 
428,Midia,e a fic do adm da natália cai por terra dizendo que os meninos começaram a gritar com ela 
429,Midia,os capítulos de um lugar ao sol chegando no globoplay antes da tv aberta lembrei disso aqui globo deve ter se arrependido de não ter adotado a fic 
430,Midia,fanficando com ela fazendo uma serie netflix em ingles 
431,Midia,ainda sou apegado da fic de que beyoncé vai lançar o show da formation tour na netflix 
432,Midia,badnat gravida é a melhor fic do bbb
433,Midia, me posicionando contra a jade pela fanfic criada na mente só dela contra arthur chegou no bbb mostrando uma personalidade bem diferente daqui está vivendo hoje uma mocinha rica que vai colocar os limites em teste já observaram que o limite dela é ser contrariada 
434,Midia, só pensa na jade foi ela que tá perseguindo o cara em todas as oportunidades colocou ele no paredão por uma fic que ela criou
435,Midia, o cúmulo é a mina defender permanência prometendo caridade com o prêmio quando na verdade ela poderia ter feito isso com a própria fortuna e nem precisaria entrar no bbb pra fanficar rivalidade e bancar a sabichona 
436,Midia,esse bbb tá tão ruim que estamos nos alimentando de fanfic 
437,Midia, essa fic só acontece na cabeça de vcs kkkkkkkkk ve as fotos do gustavo antes dele entrar no bbb ele nao e homem de relacionamento sério ai no bbb paga de apaixonado 
438,Midia, kakakakkakaka a mina bota vezes o cara favorito do bbb é mentirosa não fala na cara só no jogos inventa fic do cu pra perseguir o cara q não fez nd pra ela além de que disse para deixarem ela ficar pq ela ia doar para as instituições 
439,Midia, todos do loolipop são totalmente sem argumentos chega a ser pateticos a galera desse quarto e muita fanfic maluca e na hora de argumentar nada se sustenta pq tudo e fora da realidade isso resume bastante esse quarto e por isso que ta saindo um a um 
440,Midia,minha fanfic preferida deste bbb 
441,Midia, a maior fanfic do bbb s gostava da j 
442,Midia,acho engraçado todo mundo julgando a larissa que tava vivendo um bbb alternativo mas a jade criou uma fanfic estilo rebeldes na cabeça e todo mundo chama ela de jogadora visionaria e os caralho a 
443,Midia, tô com medo da laís acreditar na fic do lolipop que o gustavo foi tóxico com ela ontem ia ser um enterro grande demais pra ela viny e eslo tão querendo que ela acredite que ele é o macho mais escroto a passar pelo bbb
444,Midia, mdss a fic dos tombos já vem bem antes do bbb
445,Midia,tô acompanhando o bbb e vendo q existe mts pessoas como a jade criaturas medíocres com a vida tão patética q sentem a necessidade de criar na própria cabeça uma fanfic ela a heroína lutando contra um vilão já cruzei com mt gente assim na minha vida e vcs 
446,Midia,uma das melhores coisas desse bbb é essa fic do bebê da badnat 
447,Midia,toda vez que passa pela timeline a fic da natália estar grávida eu só consigo pensar meu deus imagina se é verdade e você sempre ser lembrada como a mina que foi pro bbb engravidar de um feio seboso cheio de herpes 
448,Midia,os verificados postando que não querem que nem a jade e nem arthur saiam só p não se posicionar pois sabem que a jade não tá servindo nada no bbb ela só não é planta pq resolveu perseguir o arthur e fanficar essa briga q so existe na cabeça dela
449,Midia, não lia mas recomendo que dá de em qualquer fic de autobiografia 
450,Midia,meu deus essa laís do bbb a função dela na casa é ouvir conversa dos outros atrás da porta e inventar fic
451,Midia, passando mal com a fic de uma cartomante de bbb que falou que o arthur ia beijar outra participante no bbb e ia ser a laís
452,Midia, pois é não aprendem e são os justiceiros de plantão o cara joga pra caramba limpo aberto não dá pra fanficar em cima do que ele fala porque mais claro do que ele é impossível problema da vida dele que ele já resolveu aqui fora é dele e da chata da esposa eu vejo bbb e
453,Midia,tem torcida de bbb q é trouxa demais tão querendo enfiar os cactos em tudo q é fic melhorem viu vão montar seus kits votação e morar no gshow como a gente fez ngm aqui vai mover um dedo pelo seu fav na nossa vez fomos nós por juliette e ngm mais 
454,Midia, eu nunca botaria alguém no paredão depois de dizer q não indicaria de jeito nenhum eu nao mudaria de ideia só pq a pessoa queria q eu fosse o anjo para imunizar ela a questão do parabéns pelo lider só na mente dela q ficou essa fic de q ele nao deu 
455,Midia, ele foi abusivo no bbb não vem de fic não
456,Midia,os livro grátis da amazon foi real ou fanfic 
457,Midia,ela criou a fic da rivalidade com ele achando que o cancelamento dele aqui fora ia influenciar o jogo o fato de esse ser o enredo desse bbb mostra o quão bom está sendo essa edição né 
458,Midia, foi cancelado pq a mulher dele resolveu expor ela resolveu perdoar e acabou isso e sobre eles e o relacionamento deles bbb e sobre jogar de forma limpa aberta e clara inteligência e razão e não fic adolescente de quem melhor ou mais forte
459,Midia, e quem tem muié sério mesmo o boninho precisa urgente rever os conceitos dele em continuar colocando essas influencers riquinhas e fúteis no bbb viu eu não suporto a jade desde o dia que ela pisou naquele gramado depois da fic que ela criou na cabeça conta o arthur então aff
460,Midia,mano a guria criou um bbb paralelo na cabeça dela e só ela tá vivendo essa fic 
461,Midia, e ainda tem gente com essa fic de que nunca viu nenhum bbb
462,Midia,pra quem acha q é fic ela se arrependeu sim não filmei qnd ela conversou com o scooby não fico com o cel filmando bbb mas aki o link do arrependimento 
463,Midia,a jade criou um fanfic em relação ao arthur somente para ter relevância no bbb por pensar que ele estava cancelado se f pois o arthur cagou pra ela o ranço dele é pela laís só ela não enxergou isso por isso sempre 
464,Midia, arthur sair na terça é a maior fanfic que eu já li e olha que já li do bromace entre bolsonaro e lula mas essa fanfic se superou
465,Midia,comprar arthur x jade c manu x prior foi a fanfic mais nd a ver que inventaram pra fazer esse bbb ser relevante
466,Midia, flopada mirou na eliana e acabou acertando no faro a mamãe eliana já tem até um programa na netflix brasil o faro tem o que um programa de fundo de quintal na record que sofre pra ver pontos me poupe deixa fazer fic
467,Midia, menina onde vc estava vendo esse bbb bicha deixa de fanfic
468,Midia, fez foi cagada vai ser eliminado por se soberba e pela fic que ela criou na cabeça dela
469,Midia,a jade não joga gente da onde vocês tiraram isso ela criou uma fic na cabeça dela contra o arthur e tá só nele ela nao curte festa não tem estratégia nenhuma só soberba e nariz empinado bbb não é isso vcs devem ter começado a assistir em e já acham que sabe sob o jogo
470,Midia, eu assisti esse bbb ontem pela primeira vez e o que eu vi foi que ela criou essa fic na cabeça fela e o cara tá nem aí pra ela na verdade a mina que bateu boca com ele ontem acho que laís o nome tem mais pique de rival dele do que essa jade ela tá vivendo no multiverso
471,Midia, para carregar kkkkkkkkk meu deus que loucura foi essa fic ela cria o bbb dela 
472,Midia,maior verdade sobre ta sem graça já a galera cria uma fic e da a vida por ela loucura né 
473,Midia,pensei numa fanfic ambientada no bbb 
474,Midia,essa edição do bbb é tão ruim que as pessoas caíram em uma fic que existe uma rivalidade inventada na edição kkkk
475,Midia, nem ligo bbb já era mesmo mais a tati disse tudo só as fanfic igual vc é iludida com pão morfado enganando kkkkkk
476,Midia,esse pessoal que fala que a jade teve peito de chamar o mais adversário pro paredão vocês sabem que essa rivalidade é fic da cabeça dela né 
477,Midia, a fic da gravidez só ganha força kkkkkk
478,Midia, a fanfic do pinóquio kkkkkkkk
479,Midia, tá bem gata segue na sua fic mas eu não acredito que ele esteja atuando até porque muitas vezes ele é chato e mal humorado eu só acho que ele é muito inteligente tem boa memória e fala bem não existe atuação nisso ou a pessoa é inteligente ou não é isso não se finge 
480,Midia, esquece a maira ela não tá no bbb arruma outra fic pra queimar arthur pois essa dai já tá passada a esposa perdoou o público perdoou só vc que não supera 
481,Midia, nenhum dos dois nem mais nem menos parecido torci contra ele mas hoje queria muito um prior nesse bbb mas a jade ao menos sustenta seus b os igual o prior sendo uma fic de rivalidade ou não e estando certa ou não e ela ñ abandona o barco do grupo falido 
482,Midia, jade vai sair queremos tretas novas essa fic que ela tem no arthur que ela criou sozinha é um atraso foi no arthur pra não se indispor com ninguém foi medrosa e corvadona que jogadora é essa de um jogo só 
483,Midia, e daí fic ou não quero é enfrentamento é pra isso que serve o bbb mesmo que seja uma fic nesse bbb que tá chato ao menos fez um agito no tt ig etc 
484,Midia, e você quem está criando fic o arthur está ali pra jogar ganhar o bbb e a jade está ali por que pra beijar o pa e sustentar uma rivalidade que só existe na cabeça dela 
485,Midia, eu nem sabia amg kkkk eu só assistia para esperar o bbb começar daí eu vi uma cena delas que sentir um clima mas não sabia se era verdade ou se eu tava fanficando kkkkkk mas aí teve outra cena que uma confessou para uma amiga estava gostando da outra
486,Midia,vou falar q eu realmente acredito na fic de que o arthur se isola propositalmente e ta atuando do tempo na casa mas e dai bbb para mim não é sobre honestidade é sobre saber o q ta fazendo e se manter firme no papel independente se esse papel seja sincero ou n 
487,Midia, pensei que fosse fic mas pensando bem faz td sentido quer dizer que o arthur jogou a isca e a jade mordeu 
488,Midia,dos últimos sempre a fotinha pra deixar preta era de macho escroto esse ano mudou completamente me dei conta disso agr isso aconteceu pq o clube dos loli criou a própria fic q arthur é vilão sem clubismo 
489,Midia,a karol com k vai voltar pro bbb é real ou so uma fic 
490,Midia, jade criou mais uma fic achando que arthur ficou puto kkkk 
491,Midia, o empresário dela pediu nada isso é mais uma fic sabe que ela poderia ser cancelada e que o público poderia tirar ela do bbb inventou isso pra vê se o povo passa pano pra ela e colocar a culpa no próprio empresário entende quem não quer 
492,Midia, tirar a jade é salvar esse bbb novos enredos e fim dela e dessa fic que todos juram que é de milhões aff 
493,Midia, tirar a jade é salvar o enredo tosco desse bbb loucaaaaa para novas histórias pq essa fic da jade já deu 
494,Midia,quando saiu a fic do saulo no bbb haha 
495,Midia,fico impressionada em como todo mundo no bbb é chato a larissa tinha que voltar pra ficar fanficando mentiras 
